,ID,reaction_type,Datetime,Content_Type,Category,Sentiment,Score
17662,55d5d3f9-566c-4fcc-b24e-02ca826cce58,worried,9/21/2020 19:02,photo,science,negative,12
17663,4b1c315b-84a8-400a-bb49-9fec7dc767d5,worried,10/28/2020 10:37,audio,fitness,negative,12
17664,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,worried,1/18/2021 11:41,GIF,soccer,negative,12
17665,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,worried,7/14/2020 18:04,GIF,soccer,negative,12
17668,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,9/5/2020 7:49,photo,education,negative,12
17669,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,12/3/2020 17:07,photo,education,negative,12
17670,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,7/4/2020 7:51,photo,education,negative,12
17671,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,8/8/2020 0:02,photo,education,negative,12
17672,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,12/13/2020 9:21,photo,education,negative,12
17673,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,11/2/2020 13:33,photo,education,negative,12
17674,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,8/24/2020 3:49,photo,education,negative,12
17675,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,1/20/2021 2:43,audio,technology,negative,12
17676,36bd1711-92f6-4240-8ac5-21df845abe86,worried,9/29/2020 8:36,GIF,technology,negative,12
17677,36bd1711-92f6-4240-8ac5-21df845abe86,worried,2/3/2021 4:51,GIF,technology,negative,12
17678,36bd1711-92f6-4240-8ac5-21df845abe86,worried,12/7/2020 22:01,GIF,technology,negative,12
17679,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,12/31/2020 2:41,audio,culture,negative,12
17680,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,8/9/2020 16:18,audio,culture,negative,12
17681,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,4/17/2021 16:55,audio,culture,negative,12
17684,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,4/4/2021 0:04,photo,tennis,negative,12
17685,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,10/13/2020 16:49,photo,tennis,negative,12
17686,7c4f0389-01a5-4ea8-a643-83414441fe81,worried,5/18/2021 19:49,video,tennis,negative,12
17687,584211e8-3ca9-41a7-aeea-1d308bda53fd,worried,4/18/2021 0:31,photo,studying,negative,12
17688,584211e8-3ca9-41a7-aeea-1d308bda53fd,worried,4/22/2021 20:37,photo,studying,negative,12
17689,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,5/14/2021 16:32,video,animals,negative,12
17690,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12/14/2020 5:26,video,animals,negative,12
17691,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,4/12/2021 22:25,video,animals,negative,12
17692,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,7/13/2020 0:09,video,animals,negative,12
17693,b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,5/13/2021 7:15,video,dogs,negative,12
17694,b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,4/21/2021 22:03,video,dogs,negative,12
17695,632875ea-56de-4160-a76c-d1b3ae9e566f,worried,2/12/2021 10:16,GIF,public speaking,negative,12
17696,632875ea-56de-4160-a76c-d1b3ae9e566f,worried,11/5/2020 3:58,GIF,public speaking,negative,12
17699,1c6be4a3-85ae-48da-81ff-44262690af51,worried,7/28/2020 8:52,audio,education,negative,12
17700,1c6be4a3-85ae-48da-81ff-44262690af51,worried,9/15/2020 23:45,audio,education,negative,12
17701,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,9/20/2020 12:25,video,animals,negative,12
17702,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,12/11/2020 19:53,video,animals,negative,12
17703,6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,3/3/2021 18:27,GIF,healthy eating,negative,12
17704,6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,10/29/2020 16:31,GIF,healthy eating,negative,12
17705,6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,10/29/2020 20:51,GIF,healthy eating,negative,12
17711,a727ed7f-5684-4536-b543-8e8fc93f40b1,worried,8/7/2020 4:56,video,cooking,negative,12
17712,634a05ab-0751-45fa-a1b4-b4a9b8342f61,worried,8/12/2020 1:53,video,travel,negative,12
17713,fa337cb5-179a-4f92-a085-e6b3c60e2854,worried,4/6/2021 19:25,audio,food,negative,12
17714,fa337cb5-179a-4f92-a085-e6b3c60e2854,worried,6/12/2021 11:36,audio,food,negative,12
17715,fa337cb5-179a-4f92-a085-e6b3c60e2854,worried,2/16/2021 22:29,audio,food,negative,12
17716,fa337cb5-179a-4f92-a085-e6b3c60e2854,worried,9/12/2020 9:39,audio,food,negative,12
17717,fa337cb5-179a-4f92-a085-e6b3c60e2854,worried,8/14/2020 19:23,audio,food,negative,12
17718,fa337cb5-179a-4f92-a085-e6b3c60e2854,worried,7/14/2020 8:04,audio,food,negative,12
17721,1cd59d79-a2ca-4a99-92aa-2775117c4589,worried,1/10/2021 2:19,audio,science,negative,12
17722,1cd59d79-a2ca-4a99-92aa-2775117c4589,worried,12/4/2020 9:18,audio,science,negative,12
17723,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,worried,2/28/2021 11:55,photo,dogs,negative,12
17724,f6fed2d9-0e25-48b8-bb76-f7cb0667553a,worried,4/13/2021 23:40,audio,soccer,negative,12
17725,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,worried,3/5/2021 2:57,photo,travel,negative,12
17726,1735c0ee-4834-4428-8e6c-014e8fd44bc5,worried,3/24/2021 22:41,video,technology,negative,12
17727,fdca8d15-966b-4825-8133-1fafc5c1f9fc,worried,11/30/2020 22:17,video,dogs,negative,12
17728,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,worried,11/22/2020 14:14,GIF,veganism,negative,12
17729,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,worried,3/9/2021 5:00,GIF,veganism,negative,12
17730,116451da-4b67-4bcb-b43b-b19a914e0d36,worried,4/16/2021 14:38,video,food,negative,12
17731,116451da-4b67-4bcb-b43b-b19a914e0d36,worried,11/15/2020 7:03,video,food,negative,12
17732,c39f187c-932b-4403-ba6f-e081b235dbd4,worried,7/27/2020 2:56,video,travel,negative,12
17733,c39f187c-932b-4403-ba6f-e081b235dbd4,worried,11/23/2020 17:21,video,travel,negative,12
17734,fc462e49-0f19-4601-9f92-a31c9542887c,worried,5/4/2021 11:35,GIF,education,negative,12
17735,fc462e49-0f19-4601-9f92-a31c9542887c,worried,12/24/2020 8:16,GIF,education,negative,12
17741,87958932-6baf-4339-b01b-6112d9b180ed,worried,2/3/2021 6:00,audio,culture,negative,12
17742,87958932-6baf-4339-b01b-6112d9b180ed,worried,5/24/2021 1:50,audio,culture,negative,12
17743,87958932-6baf-4339-b01b-6112d9b180ed,worried,8/3/2020 20:43,audio,culture,negative,12
17744,87958932-6baf-4339-b01b-6112d9b180ed,worried,8/23/2020 12:05,audio,culture,negative,12
17745,87958932-6baf-4339-b01b-6112d9b180ed,worried,2/18/2021 20:51,audio,culture,negative,12
17746,5403a041-447d-42c1-a9f2-3c525449b3b8,worried,3/13/2021 14:43,video,public speaking,negative,12
17747,5403a041-447d-42c1-a9f2-3c525449b3b8,worried,4/7/2021 14:52,video,public speaking,negative,12
17748,e57d3bd7-da38-492d-a87d-3a643f61fd9c,worried,5/15/2021 23:13,audio,education,negative,12
17749,e57d3bd7-da38-492d-a87d-3a643f61fd9c,worried,1/8/2021 16:57,audio,education,negative,12
17754,b0cad7dc-6333-4160-8e7f-425182eb4e29,worried,3/10/2021 9:22,GIF,dogs,negative,12
17755,b0cad7dc-6333-4160-8e7f-425182eb4e29,worried,6/18/2020 17:55,GIF,dogs,negative,12
17756,70047f87-af62-4674-bf30-a03c9ee9db09,worried,3/20/2021 1:49,video,food,negative,12
17757,70047f87-af62-4674-bf30-a03c9ee9db09,worried,1/27/2021 13:38,video,food,negative,12
17758,70047f87-af62-4674-bf30-a03c9ee9db09,worried,10/25/2020 16:32,video,food,negative,12
17759,2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,worried,5/17/2021 5:42,photo,culture,negative,12
17760,2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,worried,2/5/2021 6:42,photo,culture,negative,12
17761,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,7/21/2020 10:54,photo,culture,negative,12
17762,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,4/18/2021 7:14,photo,culture,negative,12
17763,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,8/3/2020 13:52,photo,culture,negative,12
17764,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,7/28/2020 22:54,photo,culture,negative,12
17765,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,5/29/2021 21:03,photo,culture,negative,12
17766,b3c0379a-b71a-4f6f-9fde-ceb636739633,worried,11/15/2020 14:53,video,culture,negative,12
17767,b3c0379a-b71a-4f6f-9fde-ceb636739633,worried,2/16/2021 11:08,video,culture,negative,12
17768,b3c0379a-b71a-4f6f-9fde-ceb636739633,worried,6/4/2021 6:12,video,culture,negative,12
17769,b3c0379a-b71a-4f6f-9fde-ceb636739633,worried,2/2/2021 13:46,video,culture,negative,12
17771,00d0cdf9-5919-4102-bf84-ebde253c3cd2,worried,5/14/2021 6:14,audio,healthy eating,negative,12
17772,00d0cdf9-5919-4102-bf84-ebde253c3cd2,worried,10/11/2020 9:30,audio,healthy eating,negative,12
17773,00d0cdf9-5919-4102-bf84-ebde253c3cd2,worried,9/18/2020 11:27,audio,healthy eating,negative,12
17774,00d0cdf9-5919-4102-bf84-ebde253c3cd2,worried,12/5/2020 14:01,audio,healthy eating,negative,12
17775,00d0cdf9-5919-4102-bf84-ebde253c3cd2,worried,12/22/2020 15:20,audio,healthy eating,negative,12
17776,baadf2d9-ab5b-458d-a3cf-37c39a69be50,worried,7/11/2020 2:11,GIF,technology,negative,12
17777,baadf2d9-ab5b-458d-a3cf-37c39a69be50,worried,10/6/2020 1:50,GIF,technology,negative,12
17778,cc253c91-6df6-4de5-ab4e-6d1127620fd6,worried,3/16/2021 3:06,photo,science,negative,12
17779,cc253c91-6df6-4de5-ab4e-6d1127620fd6,worried,5/9/2021 17:20,photo,science,negative,12
17780,cc253c91-6df6-4de5-ab4e-6d1127620fd6,worried,11/10/2020 10:10,photo,science,negative,12
17781,cc253c91-6df6-4de5-ab4e-6d1127620fd6,worried,2/24/2021 10:02,photo,science,negative,12
17785,9476189c-8342-489e-985c-81de9320f527,worried,2/1/2021 1:00,audio,soccer,negative,12
17786,d539c60f-9967-44b0-a11e-26d5dfa43884,worried,11/19/2020 10:38,GIF,fitness,negative,12
17787,d539c60f-9967-44b0-a11e-26d5dfa43884,worried,10/5/2020 8:17,GIF,fitness,negative,12
17788,d539c60f-9967-44b0-a11e-26d5dfa43884,worried,3/10/2021 0:20,GIF,fitness,negative,12
17789,140a5163-66d8-4a11-8d4e-a670483bb852,worried,5/26/2021 19:27,photo,science,negative,12
17790,140a5163-66d8-4a11-8d4e-a670483bb852,worried,10/12/2020 22:52,photo,science,negative,12
17791,140a5163-66d8-4a11-8d4e-a670483bb852,worried,3/16/2021 12:09,photo,science,negative,12
17792,140a5163-66d8-4a11-8d4e-a670483bb852,worried,7/25/2020 23:37,photo,science,negative,12
17793,140a5163-66d8-4a11-8d4e-a670483bb852,worried,4/10/2021 15:40,photo,science,negative,12
17795,efda0319-e547-484a-84b5-c5041a57502c,worried,3/8/2021 23:12,photo,dogs,negative,12
17796,efda0319-e547-484a-84b5-c5041a57502c,worried,1/28/2021 20:02,photo,dogs,negative,12
17797,a881e5c8-4f16-4823-85a8-c595fe220385,worried,7/16/2020 12:03,video,soccer,negative,12
17798,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,2/19/2021 10:19,audio,culture,negative,12
17799,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,12/29/2020 4:20,audio,culture,negative,12
17800,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,8/15/2020 17:11,audio,culture,negative,12
17801,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,12/28/2020 13:19,audio,culture,negative,12
17802,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,worried,7/28/2020 2:44,audio,soccer,negative,12
17803,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,worried,10/6/2020 10:53,audio,soccer,negative,12
17804,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,worried,6/2/2021 0:16,audio,soccer,negative,12
17805,431c5aac-aa89-41e0-99e0-92d237ca9408,worried,7/6/2020 9:31,GIF,technology,negative,12
17806,d0f8e229-c57e-460c-a08f-59672c606151,worried,10/19/2020 21:59,GIF,soccer,negative,12
17807,d0f8e229-c57e-460c-a08f-59672c606151,worried,5/21/2021 13:33,GIF,soccer,negative,12
17808,d0f8e229-c57e-460c-a08f-59672c606151,worried,8/26/2020 16:32,GIF,soccer,negative,12
17809,6a30164f-28c3-4d10-b928-66585a85cbb5,worried,4/18/2021 8:19,GIF,soccer,negative,12
17810,6a30164f-28c3-4d10-b928-66585a85cbb5,worried,4/17/2021 15:46,GIF,soccer,negative,12
17811,bead7e6d-0e1f-489d-81b2-d006a67b5b33,worried,9/5/2020 7:27,GIF,science,negative,12
17812,bead7e6d-0e1f-489d-81b2-d006a67b5b33,worried,2/16/2021 23:03,GIF,science,negative,12
17815,273cb565-8c43-428e-bd2b-46ae0c2ae046,worried,8/22/2020 16:59,GIF,animals,negative,12
17816,273cb565-8c43-428e-bd2b-46ae0c2ae046,worried,9/5/2020 0:42,GIF,animals,negative,12
17817,5b71c62f-2c89-4d19-991f-65fedd0b52fd,worried,6/13/2021 10:40,video,education,negative,12
17818,5b71c62f-2c89-4d19-991f-65fedd0b52fd,worried,10/28/2020 22:19,video,education,negative,12
17819,5b71c62f-2c89-4d19-991f-65fedd0b52fd,worried,7/31/2020 14:52,video,education,negative,12
17820,d624685f-99a7-4aee-902b-283f5cf85ada,worried,10/28/2020 18:05,photo,studying,negative,12
17821,d624685f-99a7-4aee-902b-283f5cf85ada,worried,7/31/2020 0:07,photo,studying,negative,12
17822,965a00aa-3037-4ea6-b6be-26f6fbee029e,worried,12/30/2020 9:52,audio,public speaking,negative,12
17823,965a00aa-3037-4ea6-b6be-26f6fbee029e,worried,10/23/2020 14:22,audio,public speaking,negative,12
17824,84a81261-6334-4ba5-978d-26a45d28a44f,worried,9/11/2020 5:52,audio,animals,negative,12
17825,84a81261-6334-4ba5-978d-26a45d28a44f,worried,4/8/2021 2:55,audio,animals,negative,12
17826,84a81261-6334-4ba5-978d-26a45d28a44f,worried,1/17/2021 8:50,audio,animals,negative,12
17827,84a81261-6334-4ba5-978d-26a45d28a44f,worried,8/17/2020 10:22,audio,animals,negative,12
17828,595037a5-5e9a-42f6-8f50-a55827dc41ac,worried,4/23/2021 12:00,video,animals,negative,12
17829,22cdf77b-00c8-41c3-ad59-333c3e751e2c,worried,6/7/2021 21:33,audio,fitness,negative,12
17830,22cdf77b-00c8-41c3-ad59-333c3e751e2c,worried,9/17/2020 14:26,audio,fitness,negative,12
17831,22cdf77b-00c8-41c3-ad59-333c3e751e2c,worried,7/3/2020 18:18,audio,fitness,negative,12
17835,0c91753a-0bb4-4b77-a919-96c2f998ad91,worried,12/15/2020 19:15,GIF,fitness,negative,12
17836,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,worried,6/8/2021 19:55,GIF,cooking,negative,12
17837,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,worried,6/26/2020 18:39,GIF,cooking,negative,12
17838,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,worried,1/11/2021 18:08,GIF,cooking,negative,12
17839,2f5dd79a-8884-4086-ab6f-00b3bea9d366,worried,2/20/2021 4:12,photo,cooking,negative,12
17840,2f5dd79a-8884-4086-ab6f-00b3bea9d366,worried,3/27/2021 1:55,photo,cooking,negative,12
17841,d86a1ec9-a883-44f8-b1ad-2a182c741fe7,worried,1/31/2021 17:48,GIF,public speaking,negative,12
17842,cbf66fdd-cd86-4517-8081-181e45f13823,worried,3/11/2021 23:17,photo,science,negative,12
17843,cbf66fdd-cd86-4517-8081-181e45f13823,worried,4/7/2021 11:12,photo,science,negative,12
17845,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,worried,9/1/2020 2:29,GIF,travel,negative,12
17846,f3e8d168-6fb9-48b9-8347-b35595162c1d,worried,8/8/2020 18:25,video,soccer,negative,12
17847,781383dc-f5ff-4d62-87df-c3557f5eced9,worried,12/26/2020 10:33,audio,technology,negative,12
17848,781383dc-f5ff-4d62-87df-c3557f5eced9,worried,4/5/2021 9:03,audio,technology,negative,12
17849,efffd88f-7ddb-4579-bbf2-e3d248c122b4,worried,2/12/2021 21:26,video,tennis,negative,12
17852,43830153-4c89-4502-a7f7-bedbc08cf903,worried,6/25/2020 15:44,audio,fitness,negative,12
17853,43ea5509-7ff1-4150-b263-d5eac9d6f69f,worried,11/15/2020 2:37,audio,dogs,negative,12
17854,43ea5509-7ff1-4150-b263-d5eac9d6f69f,worried,1/17/2021 5:50,audio,dogs,negative,12
17855,43ea5509-7ff1-4150-b263-d5eac9d6f69f,worried,6/11/2021 16:52,audio,dogs,negative,12
17856,aafa015b-7447-421e-91bb-b64720402d9e,worried,11/16/2020 22:09,video,cooking,negative,12
17857,72167d71-578d-428f-af6d-5a8a92e677af,worried,12/18/2020 7:44,photo,animals,negative,12
17858,72167d71-578d-428f-af6d-5a8a92e677af,worried,5/22/2021 2:21,photo,animals,negative,12
17859,72167d71-578d-428f-af6d-5a8a92e677af,worried,4/11/2021 17:21,photo,animals,negative,12
17860,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,6/24/2020 0:27,photo,cooking,negative,12
17861,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,12/7/2020 15:21,photo,cooking,negative,12
17862,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,5/13/2021 0:05,photo,cooking,negative,12
17863,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,4/14/2021 7:13,photo,cooking,negative,12
17864,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,10/21/2020 8:23,photo,cooking,negative,12
17865,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,12/22/2020 0:38,photo,cooking,negative,12
17868,f86dae91-1330-45cc-8353-32839ea82ba6,worried,5/26/2021 2:25,photo,tennis,negative,12
17869,f86dae91-1330-45cc-8353-32839ea82ba6,worried,12/17/2020 23:25,photo,tennis,negative,12
17870,bfeb6117-9179-469d-9ea8-8f41a251a5fc,worried,1/18/2021 19:35,video,fitness,negative,12
17871,bfeb6117-9179-469d-9ea8-8f41a251a5fc,worried,1/2/2021 19:27,video,fitness,negative,12
17872,bfeb6117-9179-469d-9ea8-8f41a251a5fc,worried,12/20/2020 9:25,video,fitness,negative,12
17878,f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,worried,11/7/2020 16:55,audio,education,negative,12
17879,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,worried,1/3/2021 13:37,photo,cooking,negative,12
17880,1b7d1f70-21dd-483b-b395-e15f4c2368f1,worried,10/17/2020 4:48,photo,animals,negative,12
17881,27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,4/13/2021 8:01,photo,travel,negative,12
17882,27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,3/12/2021 22:50,photo,travel,negative,12
17883,27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,6/13/2021 16:40,photo,travel,negative,12
17885,3fc1f583-ce7e-4cfe-b891-d16976953fda,worried,8/5/2020 4:00,GIF,science,negative,12
17886,3fc1f583-ce7e-4cfe-b891-d16976953fda,worried,3/16/2021 4:30,GIF,science,negative,12
17887,5d3d5107-2404-4fb8-a9b6-3c8428492f64,worried,11/18/2020 21:09,video,studying,negative,12
17888,5d3d5107-2404-4fb8-a9b6-3c8428492f64,worried,6/23/2020 9:51,video,studying,negative,12
17889,5d3d5107-2404-4fb8-a9b6-3c8428492f64,worried,5/25/2021 16:53,video,studying,negative,12
17890,46c69019-89b5-4a13-9b8a-2942ca22837f,worried,5/21/2021 1:56,video,science,negative,12
17891,46c69019-89b5-4a13-9b8a-2942ca22837f,worried,1/2/2021 13:41,video,science,negative,12
17892,6b2db46f-f733-4b56-af09-0ed7bb232ed4,worried,12/19/2020 10:34,audio,animals,negative,12
17893,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,worried,9/22/2020 2:21,photo,fitness,negative,12
17894,7df4b13f-c41a-4c81-88fb-213a6a96acc5,worried,12/30/2020 14:40,audio,culture,negative,12
17895,b6f447e5-0a89-468a-8ad2-fd45676170d5,worried,11/12/2020 9:50,photo,veganism,negative,12
17896,088e2e43-61a8-475f-a3e6-061f626b0f16,worried,7/18/2020 21:19,photo,veganism,negative,12
17897,088e2e43-61a8-475f-a3e6-061f626b0f16,worried,8/30/2020 22:12,photo,veganism,negative,12
17902,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,worried,10/1/2020 20:20,GIF,science,negative,12
17903,e0cb0394-c5b2-447a-a9f4-88604a3ec283,worried,5/9/2021 21:09,audio,public speaking,negative,12
17904,e0cb0394-c5b2-447a-a9f4-88604a3ec283,worried,8/10/2020 17:53,audio,public speaking,negative,12
17905,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,worried,7/16/2020 18:17,audio,education,negative,12
17906,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,worried,3/28/2021 21:57,audio,education,negative,12
17907,e17bade2-3175-49eb-92f4-7f2eac74147a,worried,8/17/2020 9:23,GIF,soccer,negative,12
17908,e17bade2-3175-49eb-92f4-7f2eac74147a,worried,3/20/2021 0:29,GIF,soccer,negative,12
17910,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,worried,9/14/2020 4:17,audio,cooking,negative,12
17911,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,worried,1/6/2021 22:12,audio,cooking,negative,12
17912,bb157107-088c-45aa-8d16-5c093a7471c6,worried,3/24/2021 10:42,photo,culture,negative,12
17913,bb157107-088c-45aa-8d16-5c093a7471c6,worried,12/4/2020 0:17,photo,culture,negative,12
17914,bb157107-088c-45aa-8d16-5c093a7471c6,worried,3/17/2021 22:42,photo,culture,negative,12
17917,475541da-3402-4d0e-9df5-0da198f8fc9c,worried,7/11/2020 15:54,video,culture,negative,12
17918,475541da-3402-4d0e-9df5-0da198f8fc9c,worried,9/7/2020 7:24,video,culture,negative,12
17921,17e3a8c5-ecb6-445d-8b69-f8c202d08549,worried,6/13/2021 9:25,audio,cooking,negative,12
17922,17e3a8c5-ecb6-445d-8b69-f8c202d08549,worried,7/10/2020 18:23,audio,cooking,negative,12
17923,17e3a8c5-ecb6-445d-8b69-f8c202d08549,worried,12/27/2020 12:35,audio,cooking,negative,12
17924,17e3a8c5-ecb6-445d-8b69-f8c202d08549,worried,12/27/2020 0:54,audio,cooking,negative,12
17925,df06cdab-afc8-4965-9b10-c270b0cafedf,worried,4/20/2021 5:41,photo,animals,negative,12
17926,df06cdab-afc8-4965-9b10-c270b0cafedf,worried,6/4/2021 0:37,photo,animals,negative,12
17927,df06cdab-afc8-4965-9b10-c270b0cafedf,worried,3/31/2021 3:25,photo,animals,negative,12
17928,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,worried,11/1/2020 0:05,photo,education,negative,12
17929,c582f515-4d90-4ae6-9ab7-059fdbd7956c,worried,8/31/2020 8:37,audio,technology,negative,12
17930,c582f515-4d90-4ae6-9ab7-059fdbd7956c,worried,6/27/2020 20:44,audio,technology,negative,12
17932,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,worried,12/4/2020 23:09,GIF,science,negative,12
17933,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,worried,4/16/2021 16:26,GIF,science,negative,12
17934,9c066976-30e0-405e-9973-5c4342271a70,worried,7/12/2020 11:45,audio,tennis,negative,12
17935,1934a201-0590-41af-bf40-5ddd6254d744,worried,12/21/2020 10:33,photo,education,negative,12
17936,1934a201-0590-41af-bf40-5ddd6254d744,worried,6/10/2021 13:41,photo,education,negative,12
17937,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,8/30/2020 16:56,video,healthy eating,negative,12
17938,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,7/26/2020 6:10,video,healthy eating,negative,12
17939,25290b06-ca05-43eb-8e54-e345a41ddba7,worried,7/11/2020 7:34,photo,education,negative,12
17940,0411a1da-97e1-44b6-945d-06b4682ba802,worried,6/29/2020 22:24,audio,technology,negative,12
17941,0411a1da-97e1-44b6-945d-06b4682ba802,worried,2/1/2021 10:00,audio,technology,negative,12
17942,ee0988ef-8656-4a63-9515-a2533b772636,worried,11/26/2020 21:33,video,travel,negative,12
17943,ee0988ef-8656-4a63-9515-a2533b772636,worried,1/1/2021 9:38,video,travel,negative,12
17944,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,worried,6/3/2021 2:36,audio,dogs,negative,12
17945,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,worried,8/7/2020 15:33,audio,dogs,negative,12
17946,df2214cb-61f3-4744-86a8-7c01e501bc27,worried,9/8/2020 8:55,audio,cooking,negative,12
17947,df2214cb-61f3-4744-86a8-7c01e501bc27,worried,4/7/2021 9:38,audio,cooking,negative,12
17951,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,11/26/2020 18:02,video,soccer,negative,12
17952,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,2/24/2021 23:13,video,soccer,negative,12
17953,8945e374-9170-4799-b6b0-78fd9d5821a6,worried,4/23/2021 3:15,video,studying,negative,12
17956,55f46794-426f-441b-bb60-53b5e6beebc5,worried,10/3/2020 4:25,photo,food,negative,12
17957,e61a1b04-17e4-4918-a637-ebfc59783ad0,worried,4/28/2021 12:03,audio,fitness,negative,12
17958,e61a1b04-17e4-4918-a637-ebfc59783ad0,worried,11/11/2020 14:47,audio,fitness,negative,12
17959,e61a1b04-17e4-4918-a637-ebfc59783ad0,worried,3/19/2021 17:28,audio,fitness,negative,12
17960,343362dd-20e1-4b98-ad23-e3d8d497f98e,worried,6/11/2021 11:19,video,travel,negative,12
17961,343362dd-20e1-4b98-ad23-e3d8d497f98e,worried,11/15/2020 19:30,video,travel,negative,12
17962,343362dd-20e1-4b98-ad23-e3d8d497f98e,worried,4/18/2021 2:05,video,travel,negative,12
17963,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,worried,4/12/2021 19:56,photo,veganism,negative,12
17964,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,worried,7/25/2020 0:44,photo,veganism,negative,12
17965,f663d05c-74ce-424b-89f2-58009b0095fb,worried,12/15/2020 17:55,audio,public speaking,negative,12
17966,f663d05c-74ce-424b-89f2-58009b0095fb,worried,1/7/2021 18:15,audio,public speaking,negative,12
17967,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,worried,7/7/2020 8:52,video,tennis,negative,12
17968,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,worried,8/6/2020 8:58,video,tennis,negative,12
17969,4c1ae4ba-078a-4720-aff0-817c7d549387,worried,5/5/2021 17:06,video,cooking,negative,12
17970,4c1ae4ba-078a-4720-aff0-817c7d549387,worried,2/20/2021 22:35,video,cooking,negative,12
17971,4c1ae4ba-078a-4720-aff0-817c7d549387,worried,7/27/2020 15:46,video,cooking,negative,12
